DATE,QUANTITIES_Kgs,VALUE,PFco_Code,Total_values
31-Dec-22,48.3,11520,720,556416
12-Dec-22,20.56,5400,720,111024
21-Jan-23,143.18,35640,720,5102935.2
02-Jan-23,97.2,23760,720,2309472
11-Jan-23,96.54,23760,720,2293790.4
24-Jan-23,47.64,12960,720,617414.4
19-Jan-23,48.2,12240,720,589968
03-Jan-23,49,13320,720,652680
27-Jan-23,47.72,11880,720,566913.6
09-Jan-23,49,11520,720,564480
14-Jan-23,49.92,11520,720,575078.4
23-Jan-23,48.8,11520,720,562176
24-Feb-23,48.2,11880,720,572616
22-Feb-23,49.94,11880,720,593287.2
15-Feb-23,11.5,3420,720,39330
07-Feb-23,4.06,1110,720,4506.6
16-Feb-23,19.98,5550,720,110889
29-Mar-23,16,4440,720,71040
30-Mar-23,47.6,12960,720,616896
30-Mar-23,47.6,11880,720,565488
29-Mar-23,16.1,4320,720,69552
13-Mar-23,50.24,11520,720,578764.8
20-Mar-23,91.6,23040,720,2110464
17-Apr-23,48.2,11880,720,572616
10-Apr-23,48.1,11880,720,571428
25-Apr-23,48.3,11880,720,573804
26-Apr-23,11.8,3330,720,39294
06-Apr-23,68,16320,720,1109760
25-Apr-23,48.9,11520,720,563328
02-May-23,46,11880,720,546480
23-May-23,19.5,4950,720,96525
26-May-23,46,11880,720,546480
29-May-23,46.85,11880,720,556578
09-May-23,22.7,6480,720,147096
19-May-23,19.55,4800,720,93840
27-May-23,47.3,11520,720,544896
21-Jun-23,47.7,11880,720,566676
17-Jun-23,46.6,11880,720,553608
28-Jun-23,48.1,12960,720,623376
21-Jun-23,47.2,11880,720,560736
03-Jun-23,47.6,11520,720,548352
07-Jun-23,47.2,11520,720,543744
15-Jul-23,47.9,11520,720,551808
20-Jul-23,39.6,10800,720,427680
11-Jul-23,47.1,12600,720,593460
27-Jul-23,20.9,5700,720,119130
04-Jul-23,48.3,12600,720,608580
24-Jul-23,46.7,11520,720,537984
26-Aug-23,48.7,12600,720,613620
19-Aug-23,48.7,11160,720,543492
23-Aug-23,149.1,35640,720,5313924
04-Sep-23,104.4,23040,720,2405376
02-Sep-23,51.78,12600,720,652428
08-Sep-23,48.81,12960,720,632577.6
15-Sep-23,427.4,113400,720,48467160
05-Sep-23,48.76,11880,720,579268.8
08-Sep-23,52.5,11520,720,604800
19-Sep-23,48.5,11520,720,558720
27-Oct-23,4.35,1200,720,5220
09-Oct-23,48.2,11880,720,572616
05-Oct-23,20,5250,720,105000
19-Oct-23,46.6,11520,720,536832
18-Nov-23,8,2100,720,16800
15-Nov-23,1,294,720,294
04-11-2023,48.6,12960,720,629856
06-Nov-23,95.7,23760,720,2273832
15-Nov-23,96.8,23760,720,2299968
14-Nov-23,52.8,11520,720,608256
08-Dec-23,52.8,11880,720,627264
04-Jan-24,391.4,89280,720,34944192
05-Jan-24,48.2,11880,720,572616
29-Jan-24,46.8,11880,720,555984
17-Jan-24,49.1,12240,720,600984
24-Jan-24,48,11520,720,552960
30-Jan-24,48.1,11520,720,554112
14-Feb-24,95.6,23760,720,2271456
02-Feb-24,143.9,33480,720,4817772
28-Feb-24,17.6,5400,720,95040
17-Feb-24,4.1,1200,720,4920
07-Feb-24,20.6,5700,720,117420
07-Feb-24,48.8,11880,720,579744
05-Feb-24,97.2,23040,720,2239488
13-Feb-24,94.8,23040,720,2184192
01-Mar-24,96.3,23760,720,2288088
13-Mar-24,47.4,11880,720,563112
16-Mar-24,47.9,12960,720,620784
08-Mar-24,144.1,35640,720,5135724
14-Mar-24,32.7,8640,720,282528
05-Mar-24,48.1,11520,720,554112
08-Mar-24,48.8,11520,720,562176
09-Mar-24,20.1,5550,720,111555
03-Apr-24,47.1,11880,720,559548
11-Apr-24,48.8,11880,720,579744
10-Apr-24,48.2,11880,720,572616
05-Apr-24,97.1,23760,720,2307096
03-Apr-24,47.2,11520,720,543744
10-May-24,48.8,11160,720,544608
30-May-24,48.2,11520,720,555264
30-May-24,48.5,12600,720,611100
02-May-24,8,2100,720,16800
31-May-24,48.2,12960,720,624672
18-May-24,49.1,11880,720,583308
24-May-24,24.2,6480,720,156816
17-May-24,48.6,11520,720,559872
31-May-24,49.1,11520,720,565632
17-Jun-24,48.2,11880,720,572616
11-Jun-24,96.3,23040,720,2218752
03-Jun-24,96.7,23760,720,2297592
01-Jun-24,48.2,11520,720,555264
04-Jun-24,48.4,11520,720,557568
02-Jul-24,49.2,11520,720,566784
17-Jul-24,97.8,23040,720,2253312
22-Jan-21,533.86,165000,175,88086900
23-Jan-21,261.7,82500,175,21590250
01-Feb-21,111.06,33000,175,3664980
13-Feb-21,259.01,82500,175,21368325
18-Feb-21,263.1,82500,175,21705750
25-Feb-21,206.33,66000,175,13617780
03-Feb-21,258.77,82500,175,21348525
24-Feb-21,53.26,16500,175,878790
03-Mar-21,55.41,17600,175,975216
10-Mar-21,10.59,3300,175,34947
20-Mar-21,10.23,3300,175,33759
05-Mar-21,102.88,33000,175,3395040
13-Mar-21,53.28,16500,175,879120
26-May-21,54.15,16500,175,893475
02-Feb-21,7,4900,1403,34300
14-Aug-21,21.48,3300,1403,70884
16-Jun-23,7.6,2160,10359,16416
18-Dec-23,3.1,900,10359,2790
22-Dec-23,6.2,1800,10359,11160
27-Jan-24,60,15300,10359,918000
03-Feb-24,100.8,25500,10359,2570400
04-Feb-21,1139.45,270000,115,307651500
08-Feb-21,1134.09,270000,115,306204300
06-Mar-21,280.21,72000,115,20175120
30-Mar-21,280.63,72000,115,20205360
09-Apr-21,110.29,28800,115,3176352
18-Jun-21,170.33,44550,115,7588201.5
14-Sep-21,151.3,54600,119,8260980
19-Apr-22,165.71,57044,119,9452761.24
28-Jul-23,120,34500,224,4140000
31-Jul-23,178.38,51750,224,9231165
07-Aug-23,237.64,69000,224,16397160
23-Aug-23,465.7,136850,224,63731045
05-Aug-23,59.4,19500,224,1158300
12-Aug-23,117.86,37500,224,4419750
27-Sep-23,89.76,24200,224,2172192
13-Oct-23,237.98,66000,224,15706680
31-Jan-24,115.55,34500,224,3986475
18-Mar-24,121.92,37500,224,4572000
18-May-24,640.49,206250,224,132101062.5
14-May-24,24,5250,1416,126000
14-May-24,24,5250,1416,126000
23-Jul-24,24,5250,1416,126000
23-Jul-24,24,5250,1416,126000
04-Apr-24,202.4,51300,123,10383120
04-Apr-24,202.4,51300,123,10383120
08-May-24,123.1,32148,123,3957418.8
08-May-24,123.1,32148,123,3957418.8
28-May-24,189.1,51300,123,9700830
28-May-24,189.1,51300,123,9700830
30-May-24,143.6,38304,123,5500454.4
30-May-24,143.6,38304,123,5500454.4
28-May-24,21.8,5700,124,124260
28-May-24,21.8,5700,124,124260
30-May-24,255.9,68400,124,17503560
30-May-24,255.9,68400,124,17503560
06-Jun-24,579.8,153900,124,89231220
06-Jun-24,579.8,153900,124,89231220
07-Jun-24,322.4,85500,124,27565200
07-Jun-24,322.4,85500,124,27565200
13-Jun-24,485.4,127908,124,62086543.2
13-Jun-24,485.4,127908,124,62086543.2
27-Jun-24,106.6,28158,124,3001642.8
27-Jun-24,106.6,28158,124,3001642.8
04-Jul-24,385.2,102600,124,39521520
04-Jul-24,385.2,102600,124,39521520
12-Jul-24,448.2,119700,124,53649540
12-Jul-24,448.2,119700,124,53649540
20-Jul-24,318.9,85500,124,27265950
20-Jul-24,318.9,85500,124,27265950
28-Sep-23,56.3,13200,126,743160
04-Sep-23,100.74,25000,126,2518500
09-Sep-23,245.55,60000,126,14733000
23-Sep-23,61.9,16800,126,1039920
01-Dec-23,119.52,28800,126,3442176
22-Feb-24,139.27,37800,126,5264406
16-Mar-24,179.28,46800,126,8390304
08-May-24,174.34,45000,126,7845300
23-Aug-23,60.56,15000,125,908400
04-Sep-23,97.2,23750,125,2308500
14-Sep-23,121.28,30000,125,3638400
27-Sep-23,180.44,45000,125,8119800
03-Oct-23,120,30000,125,3600000
17-Oct-23,304.02,75000,125,22801500
27-Oct-23,240,60000,125,14400000
02-Nov-23,296.43,75000,125,22232250
15-May-24,59.93,15000,125,898950
11-Jun-24,90,22722.48,1417,2045023.2
02-Feb-23,186.56,51300,12823,9570528
03-Mar-23,176.87,48480,12823,8574657.6
06-Jun-23,283.7,84300,12823,23915910
03-Aug-23,114.8,35360,12823,4059328
14-Aug-23,263.1,81000,12823,21311100
19-Aug-23,74.74,19220,12823,1436502.8
19-Aug-23,187.2,55080,12823,10310976
04-Sep-23,80.46,23560,12823,1895637.6
22-Sep-23,87.7,26250,12823,2302125
25-Jan-24,83.5,23560,12823,1967260
05-Apr-24,85.5,23560,12823,2014380
18-Apr-24,239.4,68610,12823,16425234
20-May-24,120.1,36000,12823,4323600
21-May-24,135.58,67500,12823,9151650
14-Jun-24,79.05,24228,12823,1915223.4
14-Jun-24,14.1,4240,12823,59784
10-Jan-22,130.3,46256,155,6027156.8
03-Mar-22,279.06,95396,155,26621207.76
27-Apr-22,288.1,99708,155,28725874.8
30-May-22,314.4,105392,155,33135244.8
15-Mar-23,230.6,64536,155,14882001.6
27-Dec-23,2419.01,700800,160,1695242208
13-Jan-24,330.14,96000,160,31693440
16-Jan-24,825.17,240000,160,198040800
24-Jan-24,460.13,134400,160,61841472
20-May-24,367.2,122400,160,44945280
29-Jul-24,750.2,250000,160,187550000
25-Apr-22,26.28,7200,155,189216
30-Apr-22,25.9,7200,155,186480
30-Apr-22,25.84,7200,155,186048
24-May-22,25.83,7200,155,185976
24-May-22,25.98,7200,155,187056
17-Jun-22,17.03,4800,155,81744
17-Jun-22,17.08,4800,155,81984
21-Mar-23,42.52,10500,155,446460
30-Mar-23,42.82,10500,155,449610
04-Mar-23,34.12,8400,155,286608
10-Aug-23,34.57,8400,155,290388
10-Aug-23,17.12,4200,155,71904
20-Sep-23,25.68,6300,155,161784
20-Sep-23,25.68,6300,155,161784
20-Sep-23,52.56,12600,155,662256
27-Oct-23,15,3675,155,55125
27-Oct-23,17.19,4200,155,72198
03-Feb-24,30.87,7875,155,243101.25
03-Feb-24,31.95,7875,155,251606.25
27-Feb-24,31.47,7875,155,247826.25
03-Feb-24,63.69,15750,155,1003117.5
01-Mar-24,52.6,13125,155,690375
06-Mar-24,52.84,13125,155,693525
15-Apr-24,17.04,4200,155,71568
20-Apr-24,17.28,4200,155,72576
15-Apr-24,17.28,4200,155,72576
20-Apr-24,17.52,4200,155,73584
07-May-24,17.02,4200,155,71484
07-May-24,17.34,4200,155,72828
25-Jan-24,77.74,20000,148,1554800
25-Apr-22,25.84,7200,155,186048
07-Jan-21,961.2,276000,158,265291200
08-Jan-21,488.08,138000,158,67355040
15-Jan-21,477.87,144000,158,68813280
04-Jan-21,95.57,28800,158,2752416
09-Jan-21,240.36,69000,158,16584840
25-Jan-21,97.64,28800,158,2812032
25-Jan-21,484.64,144000,158,69788160
25-Jan-21,493.67,144000,158,71088480
05-Jan-21,92.34,27600,158,2548584
05-Jan-21,46.04,13800,158,635352
05-Jan-21,46.61,13800,158,643218
06-Jan-21,92.37,27600,158,2549412
08-Jan-21,95.52,27600,158,2636352
13-Jan-21,141.77,41400,158,5869278
13-Jan-21,141.82,41400,158,5871348
15-Jan-21,47.34,13800,158,653292
18-Jan-21,147.25,41400,158,6096150
30-Jan-21,148.11,41400,158,6131754
28-Jan-21,144.57,41400,158,5985198
28-Jan-21,493.7,144000,158,71092800
06-Jan-21,238.43,69000,158,16451670
20-Jan-21,151.51,41400,158,6272514
29-Jan-21,248.1,69000,158,17118900
05-Jan-21,185.51,45600,158,8459256
06-Jan-21,93.07,22800,158,2121996
08-Jan-21,95.17,22800,158,2169876
13-Jan-21,284.02,68400,158,19426968
15-Jan-21,48.37,11400,158,551418
18-Jan-21,148.21,34200,158,5068782
28-Jan-21,145.89,34200,158,4989438
30-Jan-21,148.93,34200,158,5093406
04-Feb-21,499.32,138000,158,68906160
05-Feb-21,485.52,138000,158,67001760
06-Feb-21,727.35,207000,158,150561450
09-Feb-21,487.21,138000,158,67234980
17-Feb-21,486.92,138000,158,67194960
19-Feb-21,737.51,207000,158,152664570
05-Feb-21,492.23,144000,158,70881120
11-Feb-21,491.71,144000,158,70806240
20-Feb-21,494.87,144000,158,71261280
02-Feb-21,97,27600,158,2677200
04-Feb-21,100.05,27600,158,2761380
04-Feb-21,95.43,27600,158,2633868
09-Feb-21,96.73,27600,158,2669748
09-Feb-21,96.07,27600,158,2651532
15-Feb-21,149.76,41400,158,6200064
15-Feb-21,146.14,41400,158,6050196
02-Feb-21,482.15,156000,158,75215400
24-Feb-21,499.79,156000,158,77967240
25-Feb-21,506.4,156000,158,78998400
16-Feb-21,491.33,156000,158,76647480
10-Feb-21,483.19,144000,158,69579360
19-Feb-21,489.43,144000,158,70477920
09-Feb-21,198.08,55200,158,10934016
15-Feb-21,244.93,69000,158,16900170
02-Feb-21,96.96,22800,158,2210688
04-Feb-21,193.79,45600,158,8836824
09-Feb-21,195.75,45600,158,8926200
13-Feb-21,149.22,34200,158,5103324
15-Feb-21,149.04,34200,158,5097168
23-Feb-21,20.22,6000,158,121320
04-Mar-21,742.03,207000,158,153600210
09-Mar-21,495.41,138000,158,68366580
10-Mar-21,740.7,207000,158,153324900
11-Mar-21,1243.13,345000,158,428879850
13-Mar-21,484.92,138000,158,66918960
16-Mar-21,492.3,138000,158,67937400
18-Mar-21,249.12,69000,158,17189280
19-Mar-21,987.05,276000,158,272425800
24-Mar-21,977.27,276000,158,269726520
26-Mar-21,490.77,144000,158,70670880
05-Mar-21,99.14,28800,158,2855232
02-Mar-21,247.49,69000,158,17076810
19-Mar-21,245.9,72000,158,17704800
06-Mar-21,1002.78,276000,158,276767280
12-Mar-21,148.26,43200,158,6404832
12-Mar-21,148.32,43200,158,6407424
18-Mar-21,988.4,288000,158,284659200
09-Mar-21,49.26,15600,158,768456
20-Mar-21,249.33,78000,158,19447740
26-Mar-21,245.51,78000,158,19149780
30-Mar-21,1204.12,360000,158,433483200
04-Mar-21,503.42,144000,158,72492480
19-Mar-21,247.92,72000,158,17850240
13-Mar-21,49.72,15600,158,775632
12-Mar-21,296.55,86400,158,25621920
15-Apr-21,729.55,216000,158,157582800
20-Apr-21,713.59,216000,158,154135440
30-Apr-21,946.36,288000,158,272551680
20-Apr-21,96.43,30000,158,2892900
12-Apr-21,246.2,72000,158,17726400
12-Apr-21,246.18,72000,158,17724960
10-Apr-21,243.1,72000,158,17503200
17-Apr-21,234.79,72000,158,16904880
22-Apr-21,235.3,72000,158,16941600
17-May-21,519.63,158400,158,82309392
31-May-21,475.2,144000,158,68428800
20-May-21,1420.31,288000,158,409049280
24-May-21,966.4,192000,158,185548800
29-May-21,959.44,192000,158,184212480
29-May-21,953,192000,158,182976000
29-May-21,938.08,192000,158,180111360
27-May-21,141.16,45000,158,6352200
05-May-21,711.14,216000,158,153606240
17-May-21,474.5,144000,158,68328000
07-May-21,377.16,115200,158,43448832
19-May-21,241.6,72000,158,17395200
07-May-21,371.08,115200,158,42748416
19-May-21,238.42,72000,158,17166240
04-Jun-21,707.91,216000,158,152908560
05-Jun-21,978.62,288000,158,281842560
09-Jun-21,471.21,144000,158,67854240
11-Jun-21,715.64,216000,158,154578240
12-Jun-21,1457.76,432000,158,629752320
16-Jun-21,949.32,288000,158,273404160
22-Jun-21,928.35,288000,158,267364800
23-Jun-21,980.76,288000,158,282458880
11-Jun-21,246.66,72000,158,17759520
17-Jun-21,234.49,72000,158,16883280
25-Jun-21,234.12,72000,158,16856640
28-Jun-21,238.38,72000,158,17163360
28-Jun-21,232.01,72000,158,16704720
22-Jun-21,472.06,156000,158,73641360
25-Jun-21,486.99,156000,158,75970440
25-Jun-21,486.56,156000,158,75903360
02-Jun-21,710.31,225000,158,159819750
03-Jun-21,712.22,225000,158,160249500
23-Jun-21,232.59,78000,158,18142020
25-Jun-21,234.83,78000,158,18316740
14-Jun-21,477.2,150000,158,71580000
08-Jun-21,291.99,86400,158,25227936
14-Jun-21,482.32,144000,158,69454080
18-Jun-21,94,28800,158,2707200
24-Jun-21,241.95,72000,158,17420400
08-Jun-21,290.78,86400,158,25123392
14-Jun-21,482.44,144000,158,69471360
18-Jun-21,95.09,28800,158,2738592
24-Jun-21,242.86,72000,158,17485920
07-Jul-21,700.65,216000,158,151340400
14-Jul-21,715.76,216000,158,154604160
16-Jul-21,469.53,144000,158,67612320
29-Jul-21,239.11,72000,158,17215920
01-Jul-21,229.37,72000,158,16514640
06-Jul-21,233.71,72000,158,16827120
27-Jul-21,234.73,72000,158,16900560
30-Jul-21,238.56,72000,158,17176320
23-Jul-21,475.84,156000,158,74231040
24-Jul-21,479.63,156000,158,74822280
02-Jul-21,228.92,78000,158,17855760
12-Jul-21,240.2,78000,158,18735600
15-Jul-21,238.37,78000,158,18592860
16-Jul-21,231.68,78000,158,18071040
22-Jul-21,232.8,51000,158,11872800
31-Jul-21,243.89,51000,158,12438390
17-Jul-21,487.14,150000,158,73071000
23-Jul-21,469.75,150000,158,70462500
02-Jul-21,230.03,72000,158,16562160
13-Jul-21,486.05,144000,158,69991200
30-Jul-21,144.1,43200,158,6225120
30-Jul-21,236.76,72000,158,17046720
30-Jul-21,144.2,43200,158,6229440
03-Aug-21,725.44,216000,158,156695040
04-Aug-21,947.08,288000,158,272759040
06-Aug-21,469.53,144000,158,67612320
10-Aug-21,488.79,144000,158,70385760
13-Aug-21,486.62,144000,158,70073280
16-Aug-21,493.88,144000,158,71118720
17-Aug-21,962.34,288000,158,277153920
05-Aug-21,239.16,72000,158,17219520
11-Aug-21,242.65,72000,158,17470800
05-Aug-21,146.29,43200,158,6319728
12-Aug-21,197.76,57600,158,11390976
17-Aug-21,140.93,43200,158,6088176
25-Aug-21,138.67,43200,158,5990544
26-Aug-21,240.07,72000,158,17285040
14-Aug-21,240.01,72000,158,17280720
11-Aug-21,236.96,72000,158,17061120
05-Aug-21,145.41,43200,158,6281712
12-Aug-21,197.04,57600,158,11349504
17-Aug-21,141.38,43200,158,6107616
25-Aug-21,138.27,43200,158,5973264
11-Sep-21,251.8,72000,158,18129600
22-Sep-21,496.84,144000,158,71544960
23-Sep-21,982.21,288000,158,282876480
24-Sep-21,736.32,216000,158,159045120
29-Sep-21,2187.61,648000,158,1417571280
30-Sep-21,970.86,288000,158,279607680
13-Sep-21,492.7,78000,158,38430600
14-Sep-21,484.94,78000,158,37825320
29-Sep-21,242.38,39000,158,9452820
17-Sep-21,50.34,15600,158,785304
17-Sep-21,1461.22,450000,158,657549000
23-Sep-21,484.38,150000,158,72657000
01-Sep-21,147.63,43200,158,6377616
01-Sep-21,147.97,43200,158,6392304
09-Sep-21,144.1,43200,158,6225120
16-Sep-21,143.98,43200,158,6219936
20-Sep-21,145.83,43200,158,6299856
21-Sep-21,145.58,43200,158,6289056
21-Sep-21,148.35,43200,158,6408720
21-Sep-21,148.14,43200,158,6399648
21-Sep-21,149.48,43200,158,6457536
24-Sep-21,148.87,43200,158,6431184
24-Sep-21,147.63,43200,158,6377616
24-Sep-21,148.41,43200,158,6411312
24-Sep-21,146.05,43200,158,6309360
24-Sep-21,147.98,43200,158,6392736
30-Sep-21,29.54,9000,158,265860
23-Sep-21,243.19,72000,158,17509680
01-Sep-21,298.2,86400,158,25764480
09-Sep-21,145.44,43200,158,6283008
16-Sep-21,144.45,43200,158,6240240
20-Sep-21,148.36,43200,158,6409152
21-Sep-21,292.66,86400,158,25285824
21-Sep-21,297.42,86400,158,25697088
24-Sep-21,728.24,216000,158,157299840
22-Sep-21,49.44,15600,158,771264
07-Oct-21,488.02,144000,158,70274880
10-Oct-21,969.29,288000,158,279155520
19-Oct-21,983.59,288000,158,283273920
20-Oct-21,859.92,259200,158,222891264
27-Oct-21,970.44,302400,158,293461056
29-Oct-21,48.72,15600,158,760032
11-Oct-21,241.8,78000,158,18860400
23-Oct-21,97.43,15600,158,1519908
01-Oct-21,94.7,31200,158,2954640
08-Oct-21,144.51,43200,158,6242832
11-Oct-21,148.26,43200,158,6404832
11-Oct-21,148.29,43200,158,6406128
21-Oct-21,97.92,28800,158,2820096
18-Oct-21,246.01,72000,158,17712720
08-Oct-21,143.69,43200,158,6207408
11-Oct-21,295.57,86400,158,25537248
21-Oct-21,97.47,28800,158,2807136
02-Nov-21,1024.62,302400,158,309845088
10-Nov-21,498.72,144000,158,71815680
15-Nov-21,1258.23,360000,158,452962800
24-Nov-21,1013.43,288000,158,291867840
08-Nov-21,49.51,15600,158,772356
13-Nov-21,496.83,144000,158,71543520
06-Nov-21,246.03,39000,158,9595170
20-Nov-21,251.2,39000,158,9796800
11-Nov-21,154.4,43200,158,6670080
12-Nov-21,153.52,43200,158,6632064
16-Nov-21,146.21,43200,158,6316272
22-Nov-21,147.04,43200,158,6352128
22-Nov-21,145.08,43200,158,6267456
12-Nov-21,256.34,72000,158,18456480
11-Nov-21,155.6,43200,158,6721920
12-Nov-21,153.3,43200,158,6622560
19-Nov-21,153.47,43200,158,6629904
22-Nov-21,291.29,86400,158,25167456
27-Nov-21,20.3,6000,158,121800
06-Dec-21,1247.3,360000,158,449028000
11-Dec-21,484.9,144000,158,69825600
16-Dec-21,498.63,144000,158,71802720
20-Dec-21,496.64,144000,158,71516160
30-Dec-21,1236.27,360000,158,445057200
31-Dec-21,1236.86,360000,158,445269600
01-Dec-21,97.68,30000,158,2930400
27-Dec-21,150.26,45000,158,6761700
01-Dec-21,295.39,93600,158,27648504
21-Dec-21,192.94,62400,158,12039456
31-Dec-21,488.13,150000,158,73219500
31-Dec-21,501.88,150000,158,75282000
31-Dec-21,492.76,150000,158,73914000
31-Dec-21,495.71,150000,158,74356500
30-Dec-21,50.16,15600,158,782496
01-Dec-21,499.6,147000,158,73441200
02-Dec-21,500.97,147000,158,73642590
03-Dec-21,497.97,147000,158,73201590
04-Dec-21,502.68,147000,158,73893960
04-Dec-21,487.24,147000,158,71624280
31-Dec-21,245.38,72000,158,17667360
13-Jan-22,736.25,216000,158,159030000
13-Jan-22,244.12,72000,158,17576640
29-Jan-22,498.31,144000,158,71756640
05-Jan-22,249.91,78000,158,19492980
20-Jan-22,143.28,43200,158,6189696
29-Jan-22,98.4,28800,158,2833920
29-Jan-22,98.29,28800,158,2830752
06-Jan-22,151.8,43200,158,6557760
06-Jan-22,149.19,43200,158,6445008
20-Jan-22,145.63,43200,158,6291216
29-Jan-22,197.51,57600,158,11376576
07-Feb-22,246.66,72000,158,17759520
10-Feb-22,501.6,144000,158,72230400
15-Feb-22,737,216000,158,159192000
21-Feb-22,247.41,72000,158,17813520
23-Feb-22,509.41,144000,158,73355040
25-Feb-22,503.86,144000,158,72555840
01-Feb-22,502.46,144000,158,72354240
12-Feb-22,97.53,28800,158,2808864
21-Feb-22,100.56,28800,158,2896128
19-Feb-22,499.77,150000,158,74965500
28-Feb-22,499.95,150000,158,74992500
23-Feb-22,102.52,28800,158,2952576
05-Feb-22,243.74,72000,158,17549280
19-Feb-22,244.36,72000,158,17593920
26-Feb-22,254.98,72000,158,18358560
12-Feb-22,97.44,20400,158,1987776
21-Feb-22,97.46,20400,158,1988184
23-Feb-22,103.68,20400,158,2115072
02-Mar-22,761.74,216000,158,164535840
10-Mar-22,253.75,72000,158,18270000
05-Mar-22,511.42,144000,158,73644480
15-Mar-22,511.3,144000,158,73627200
14-Mar-22,258.46,72000,158,18609120
07-Apr-22,1727.94,483000,158,834595020
08-Apr-22,756.05,207000,158,156502350
09-Apr-22,505.49,150000,158,75823500
12-Apr-22,521.79,150000,158,78268500
08-Apr-22,254.85,75000,158,19113750
11-Apr-22,505.11,150000,158,75766500
16-Apr-22,250.85,75000,158,18813750
21-Apr-22,509.81,144000,158,73412640
06-Apr-22,257.45,75000,158,19308750
09-Apr-22,150.08,43200,158,6483456
11-Apr-22,156.53,45000,158,7043850
13-Apr-22,154.42,43200,158,6670944
25-Apr-22,100.8,28800,158,2903040
11-Apr-22,150.77,43200,158,6513264
11-Apr-22,154.85,45000,158,6968250
13-Apr-22,151.42,43200,158,6541344
15-Apr-22,251.44,72000,158,18103680
11-May-22,151.15,45000,158,6801750
19-May-22,108.48,30000,158,3254400
30-May-22,499.81,144000,158,71972640
21-May-22,534.31,150000,158,80146500
21-May-22,484.16,150000,158,72624000
25-May-22,501.89,150000,158,75283500
26-May-22,503.07,150000,158,75460500
26-May-22,496.84,150000,158,74526000
26-May-22,505.46,150000,158,75819000
04-May-22,152.18,43200,158,6574176
25-May-22,152.74,43200,158,6598368
25-May-22,152.16,43200,158,6573312
25-May-22,149.91,43200,158,6476112
25-May-22,152.5,43200,158,6588000
25-May-22,153.24,43200,158,6619968
25-May-22,151.24,43200,158,6533568
25-May-22,150.04,43200,158,6481728
25-May-22,145.88,43200,158,6302016
18-May-22,50.64,14400,158,729216
04-May-22,155.1,43200,158,6700320
26-May-22,1201.84,345600,158,415355904
07-Jun-22,239.25,75000,158,17943750
06-Jun-22,48.91,15000,158,733650
16-Jun-22,96.74,31200,158,3018288
08-Jun-22,245.98,75000,158,18448500
03-Jun-22,150.24,43200,158,6490368
03-Jun-22,151.93,43200,158,6563376
09-Jun-22,97.78,28800,158,2816064
11-Jun-22,100.02,28800,158,2880576
11-Jun-22,97.07,28800,158,2795616
11-Jun-22,96.55,28800,158,2780640
17-Jun-22,149.34,43200,158,6451488
22-Jun-22,144.25,43200,158,6231600
24-Jun-22,249.87,72000,158,17990640
03-Jun-22,292.93,86400,158,25309152
09-Jun-22,96.94,28800,158,2791872
11-Jun-22,291.5,86400,158,25185600
17-Jun-22,146.4,43200,158,6324480
22-Jun-22,144.71,43200,158,6251472
22-Jul-22,300.64,86400,158,25975296
25-Jul-22,494.64,150000,158,74196000
25-Jul-22,502.37,150000,158,75355500
15-Jul-22,98.75,28800,158,2844000
19-Jul-22,244.11,72000,158,17575920
23-Jul-22,249.41,72000,158,17957520
15-Jul-22,99.29,28800,158,2859552
24-Aug-22,48.48,15000,158,727200
26-Aug-22,243.13,72000,158,17505360
26-Aug-22,102.85,28800,158,2962080
13-Aug-22,254.85,75000,158,19113750
20-Aug-22,486.71,150000,158,73006500
20-Aug-22,249.57,75000,158,18717750
08-Aug-22,244.39,75000,158,18329250
11-Aug-22,254.62,75000,158,19096500
16-Aug-22,501.3,150000,158,75195000
18-Aug-22,251.75,75000,158,18881250
19-Aug-22,245.81,75000,158,18435750
11-Aug-22,243.96,72000,158,17565120
22-Aug-22,240.52,72000,158,17317440
26-Aug-22,257.45,72000,158,18536400
09-Sep-22,759.62,198000,158,150404760
09-Sep-22,646.83,187200,158,121086576
